name, result, bool var, arith var, conflict, decision, stage, step
IsoTriangle-Bottema4_2a, timeout, , , , , , 
IsoTriangle-Bottema4_2b, timeout, , , , , , 
IsoTriangle-Bottema5_3a, timeout, , , , , , 
IsoTriangle-Bottema5_3b, timeout, , , , , , 
IsoTriangle-Bottema6_1a, timeout, , , , , , 
IsoTriangle-Bottema6_1b, timeout, , , , , , 
IsoTriangle-Bottema8_1a, memoryout, , , , , , 
IsoTriangle-Bottema8_1b, timeout, , , , , , 
IsoTriangle-Median_Perimeter_a1, timeout, , , , , , 
IsoTriangle-Median_Perimeter_a2, timeout, , , , , , 
IsoTriangle-Perimeter_CircumRadius_a, timeout, , , , , , 
IsoTriangle-Perimeter_CircumRadius_b, timeout, , , , , , 
IsoTriangle-Perimeter_CircumRadius_c, timeout, , , , , , 
IsoTriangle-Perimeter_InRadius, sat, 1, 10, , , , 7
KochanskiPiApproximation-RegDodecagon, timeout, , , , , , 
KochanskiPiApproximation, timeout, , , , , , 
Odom-GoldenRatio-RegTriangle, timeout, , , , , , 
OposicionsSecundariaCatalunya2018-2_4a, timeout, , , , , , 
OposicionsSecundariaCatalunya2018-2_4b, timeout, , , , , , 
PythagoreanGeneralization_Triangle-aa+bb_cc, memoryout, , , , , , 
RegDecagon-Diagonal_Side, timeout, , , , , , 
RegHendecagon-Diagonal_Side, timeout, , , , , , 
RegHeptagon-Diagonal_Side, timeout, , , , , , 
RegHexagon-Diagonal_Side, timeout, , , , , , 
RegHexagon-ProductDiagonals_CircumRadius, timeout, , , , , , 
RegNonagon-Diagonal_Side, timeout, , , , , , 
RegOctagon-Diagonal_Side, timeout, , , , , , 
RegOctagon-ProductDiagonals_CircumRadius, timeout, , , , , , 
RegPentagon-Diagonal_Side, timeout, , , , , , 
RightTriangle-Bottema11_20, timeout, , , , , , 
RightTriangle-Bottema11_20a, timeout, , , , , , 
RightTriangle-Bottema11_20b, timeout, , , , , , 
RightTriangle-Bottema1_19a, timeout, , , , , , 
RightTriangle-Bottema1_19b, timeout, , , , , , 
RightTriangle-Bottema1_1a, memoryout, , , , , , 
RightTriangle-Bottema1_1b, timeout, , , , , , 
RightTriangle-Bottema4_2a, memoryout, , , , , , 
RightTriangle-Bottema4_2b, timeout, , , , , , 
RightTriangle-Bottema5_3a, timeout, , , , , , 
RightTriangle-Bottema5_3b, timeout, , , , , , 
RightTriangle-Bottema6_1a, timeout, , , , , , 
RightTriangle-Bottema6_1b, timeout, , , , , , 
RightTriangle-Bottema8_1a, timeout, , , , , , 
RightTriangle-Bottema8_1b, timeout, , , , , , 
Square-Diagonal_Side, timeout, , , , , , 
Triangle-2Sides_Medians_a, timeout, , , , , , 
Triangle-Area_Perimeter_a, timeout, , , , , , 
Triangle-Bottema1_1, timeout, , , , , , 
Triangle-Bottema1_12, timeout, , , , , , 
Triangle-Bottema1_14, timeout, , , , , , 
Triangle-Bottema1_15, timeout, , , , , , 
Triangle-Bottema1_17, timeout, , , , , , 
Triangle-Bottema1_19, timeout, , , , , , 
Triangle-Bottema1_2, timeout, , , , , , 
Triangle-Bottema1_23, timeout, , , , , , 
Triangle-Bottema1_3, timeout, , , , , , 
Triangle-Bottema1_4, timeout, , , , , , 
Triangle-Bottema1_5, timeout, , , , , , 
Triangle-Bottema1_6, timeout, , , , , , 
Triangle-Bottema1_7, memoryout, , , , , , 
Triangle-Bottema1_8, timeout, , , , , , 
Triangle-Bottema1_9, timeout, , , , , , 
Triangle-Bottema5_3, timeout, , , , , , 
Triangle-Perimeter_2Medians_a, timeout, , , , , , 
Triangle-SymmHomPoly_3-2-1, timeout, , , , , , 
Triangle-SymmHomPoly_3-2-2, timeout, , , , , , 
Triangle-SymmHomPoly_3-2-3, timeout, , , , , , 
Triangle-SymmHomPoly_3-3-1, unknown, 1, 7, , , , 820478
TriangleInequality_Triangle-a+b_c, timeout, , , , , , 
DDC_ProveIneq_ISSAC05_AmerMathMonthly10347LHSa, sat, 1, 2, , , , 2
DDC_ProveIneq_ISSAC05_FibonacciPoly_a, sat, 1, 4, , , , 2
DDC_ProveIneq_ISSAC05_KnoppSchur_a, sat, 1, 5, , , , 4
DDC_ProveIneq_ISSAC05_LevinRHSa, sat, 5, 3, , , , 8
DDC_ProveIneq_ISSAC05_LevinRHSb, sat, 7, 3, , , , 15
DDC_ProveIneq_ISSAC05_LevinRHSc, sat, 9, 3, , , , 16
DDC_ProveIneq_ISSAC10_ex1c, sat, 1, 4, , , , 2
DDC_ProveIneq_ISSAC10_ex1d, sat, 1, 4, , , , 3
DDC_ProveIneq_ISSAC10_ex3a, sat, 1, 2, , , , 3
DDC_ProveIneq_ISSAC10_ex3d, sat, 1, 2, , , , 3
DDC_ProveIneq_ISSAC10_ex4b, sat, 1, 3, , , , 2
DDC_ProveIneq_ISSAC10_ex4c, sat, 1, 3, , , , 3
DDC_ProveIneq_ISSAC10_ex4d, sat, 1, 3, , , , 3
DDC_ProveIneq_ISSAC10_ex4e, sat, 1, 3, , , , 3
DDC_ProveIneq_ISSAC10_ex4f, sat, 1, 3, , , , 3
DDC_ProveIneq_ISSAC10_ex4g, sat, 1, 3, , , , 3
DDC_ProveIneq_ISSAC10_ex4h, sat, 1, 3, , , , 3
DDC_ProveIneq_ISSAC10_ex4i, sat, 1, 3, , , , 3
DDC_ProveIneq_ISSAC10_ex4j, sat, 1, 3, , , , 3
DDC_ProveIneq_JSC_SUMCracker_14a, sat, 3, 5, , , , 11
DDC_ProveIneq_JSC_SUMCracker_14c, sat, 7, 5, , , , 8
DDC_ProveIneq_Mitrinovic_4_22a, sat, 1, 4, , , , 6
a.10.c.t2.c_Iteration2_Loop_4-pieceTemplate, sat, 1, 1009, , , , 142938
a.10.c.t2.c_Iteration5_Loop_4-pieceTemplate, sat, 1, 1009, , , , 218670
a.10.c.t2.c_Iteration6_Loop_4-pieceTemplate, unknown, 1, 1009, , , , 55806
a.10.c.t2.c_Iteration9_Loop_4-pieceTemplate, sat, 1, 1009, , , , 4281
afagp-fail.t2.c_Iteration1_Lasso_3-pieceTemplate, timeout, , , , , , 
afagp-fail.t2.c_Iteration1_Lasso_4-pieceTemplate, timeout, , , , , , 
afagp-fail.t2.c_Iteration1_Lasso_5-phaseTemplate, timeout, , , , , , 
afagp-fail.t2.c_Iteration1_Lasso_6-phaseTemplate, timeout, , , , , , 
afagp-fail.t2.c_Iteration1_Lasso_7-phaseTemplate, timeout, , , , , , 
agafp.t2.c_Iteration1_Lasso_3-pieceTemplate, timeout, , , , , , 
agafp.t2.c_Iteration1_Lasso_4-pieceTemplate, timeout, , , , , , 
agafp.t2.c_Iteration1_Lasso_6-phaseTemplate, timeout, , , , , , 
agafp.t2.c_Iteration1_Lasso_7-phaseTemplate, timeout, , , , , , 
bf10.t2.c_Iteration1_Loop_4-pieceTemplate, sat, 1, 1167, , , , 11223
bf12.t2.c_Iteration1_Loop_4-pieceTemplate, sat, 1, 1167, , , , 2823
bf13.t2.c_Iteration1_Loop_4-pieceTemplate, sat, 1, 1167, , , , 2823
bf20.t2.c_Iteration1_Loop_4-pieceTemplate, sat, 1, 1167, , , , 11223
bf5.t2.c_Iteration1_Loop_4-pieceTemplate, sat, 1, 1167, , , , 2823
bf6.t2.c_Iteration1_Loop_4-pieceTemplate, sat, 1, 1167, , , , 2823
bitcount16.t2.c_Iteration1_Loop_4-pieceTemplate, unknown, 1, 1537, , , , 32558
broydn.c.i.broydn.pl.t2.fixed.t2.c_Iteration1_Loop_4-pieceTemplate, unknown, 1, 1695, , , , 20433
broydn.t2.c_Iteration1_Loop_4-pieceTemplate, sat, 1, 1695, , , , 32062
brp_withassume.t2.c_Iteration1_Loop_3-pieceTemplate, sat, 1, 34883, , , , 27407
brp_withassume.t2.c_Iteration1_Loop_4-pieceTemplate, timeout, , , , , , 
brp_withassume.t2.c_Iteration8_Loop_2-pieceTemplate, sat, 1, 23901, , , , 18949
brp_withassume.t2.c_Iteration8_Loop_3-pieceTemplate, timeout, , , , , , 
brp_withassume.t2.c_Iteration8_Loop_4-pieceTemplate, timeout, , , , , , 
bsort100.t2.c_Iteration12_Loop_4-pieceTemplate, sat, 1, 1687, , , , 10964
bsort100.t2.c_Iteration13_Loop_4-pieceTemplate, sat, 1, 1687, , , , 39585
bubbleSort.t2.c_Iteration5_Loop_4-pieceTemplate, sat, 1, 1301, , , , 20195
bubbleSort.t2.c_Iteration6_Loop_4-pieceTemplate, sat, 1, 1301, , , , 2205
bubblesort_inner_loop.t2.c_Iteration1_Loop_3-pieceTemplate, sat, 1, 1127, , , , 12495
bubblesort_inner_loop.t2.c_Iteration1_Loop_4-pieceTemplate, sat, 1, 1805, , , , 25041
byron-1.t2.c_Iteration1_Loop_4-pieceTemplate, timeout, , , , , , 
byron-2.t2.c_Iteration2_Loop_3-pieceTemplate, sat, 1, 2413, , , , 9521
byron-2.t2.c_Iteration2_Loop_4-pieceTemplate, timeout, , , , , , 
byron-2.t2.c_Iteration3_Loop_4-pieceTemplate, unknown, 1, 1427, , , , 150841
byron-3.t2.c_Iteration1_Loop_4-pieceTemplate, timeout, , , , , , 
collatz.t2.c_Iteration1_Loop_3-pieceTemplate, timeout, , , , , , 
collatz.t2.c_Iteration1_Loop_4-pieceTemplate, timeout, , , , , , 
collatz.t2.c_Iteration3_Lasso_3-pieceTemplate, timeout, , , , , , 
collatz.t2.c_Iteration3_Lasso_4-pieceTemplate, timeout, , , , , , 
collatz.t2.c_Iteration3_Lasso_6-phaseTemplate, timeout, , , , , , 
collatz.t2.c_Iteration3_Lasso_7-phaseTemplate, timeout, , , , , , 
collatz.t2.c_Iteration3_Loop_3-pieceTemplate, timeout, , , , , , 
collatz.t2.c_Iteration3_Loop_4-pieceTemplate, timeout, , , , , , 
collatz.t2.c_Iteration3_Loop_6-phaseTemplate, timeout, , , , , , 
collatz.t2.c_Iteration3_Loop_7-phaseTemplate, timeout, , , , , , 
consts1.t2.c_Iteration1_Lasso_4-pieceTemplate, timeout, , , , , , 
curious4.t2.c_Iteration1_Lasso_3-pieceTemplate, timeout, , , , , , 
curious4.t2.c_Iteration1_Lasso_4-pieceTemplate, timeout, , , , , , 
db2.t2.c_Iteration3_Loop_4-pieceTemplate, sat, 1, 2399, , , , 18538
db3.t2.c_Iteration2_Loop_4-pieceTemplate, timeout, , , , , , 
disj_nightmare.t2.c_Iteration1_Lasso_2-pieceTemplate, timeout, , , , , , 
disj_nightmare.t2.c_Iteration1_Lasso_3-pieceTemplate, timeout, , , , , , 
disj_nightmare.t2.c_Iteration1_Lasso_4-pieceTemplate, timeout, , , , , , 
disj_nightmare.t2.c_Iteration1_Loop_2-pieceTemplate, sat, 1, 3485, , , , 36744
disj_nightmare.t2.c_Iteration1_Loop_3-pieceTemplate, timeout, , , , , , 
disj_nightmare.t2.c_Iteration1_Loop_4-pieceTemplate, timeout, , , , , , 
dropbuf.t2.c_Iteration2_Loop_3-pieceTemplate, sat, 1, 1463, , , , 2691
dropbuf.t2.c_Iteration2_Loop_4-pieceTemplate, sat, 1, 2341, , , , 188760
dropbuf.t2.c_Iteration3_Loop_4-pieceTemplate, sat, 1, 10721, , , , 12059
efegp.t2.c_Iteration1_Lasso_3-pieceTemplate, timeout, , , , , , 
efegp.t2.c_Iteration1_Lasso_4-lexTemplate, timeout, , , , , , 
efegp.t2.c_Iteration1_Lasso_4-pieceTemplate, timeout, , , , , , 
elmhes.c.i.elmhes.pl.t2.fixed.t2.c_Iteration2_Loop_4-pieceTemplate, sat, 1, 1711, , , , 1502
elmhes.c.i.elmhes.pl.t2.fixed.t2.c_Iteration6_Loop_4-pieceTemplate, sat, 1, 1017, , , , 2110
elmhes.t2.c_Iteration2_Loop_4-pieceTemplate, unknown, 1, 1711, , , , 3901
elmhes.t2.c_Iteration6_Loop_4-pieceTemplate, sat, 1, 1017, , , , 44595
eric.t2.c_Iteration1_Lasso_2-pieceTemplate, timeout, , , , , , 
eric.t2.c_Iteration1_Lasso_3-pieceTemplate, timeout, , , , , , 
eric.t2.c_Iteration1_Lasso_4-pieceTemplate, timeout, , , , , , 
eric.t2.c_Iteration1_Lasso_5-phaseTemplate, timeout, , , , , , 
eric.t2.c_Iteration1_Lasso_6-phaseTemplate, timeout, , , , , , 
eric.t2.c_Iteration1_Loop_2-pieceTemplate, timeout, , , , , , 
eric.t2.c_Iteration1_Loop_3-pieceTemplate, timeout, , , , , , 
eric.t2.c_Iteration1_Loop_4-pieceTemplate, timeout, , , , , , 
eric2.t2.c_Iteration11_Loop_4-pieceTemplate, sat, 1, 1101, , , , 30218
eric2.t2.c_Iteration1_Loop_4-pieceTemplate, timeout, , , , , , 
eric2.t2.c_Iteration2_Loop_3-pieceTemplate, timeout, , , , , , 
eric2.t2.c_Iteration2_Loop_4-pieceTemplate, timeout, , , , , , 
eric2.t2.c_Iteration3_Loop_4-pieceTemplate, timeout, , , , , , 
eric2.t2.c_Iteration3_Loop_7-phaseTemplate, unknown, 1, 439, , , , 6290
eric2.t2.c_Iteration4_Loop_3-pieceTemplate, timeout, , , , , , 
eric2.t2.c_Iteration4_Loop_4-pieceTemplate, timeout, , , , , , 
eric2.t2.c_Iteration5_Loop_4-pieceTemplate, timeout, , , , , , 
eric2.t2.c_Iteration6_Loop_4-pieceTemplate, sat, 1, 1101, , , , 35596
eric2.t2.c_Iteration7_Loop_3-pieceTemplate, timeout, , , , , , 
eric2.t2.c_Iteration7_Loop_4-pieceTemplate, timeout, , , , , , 
eric2.t2.c_Iteration8_Loop_3-pieceTemplate, timeout, , , , , , 
eric2.t2.c_Iteration8_Loop_4-pieceTemplate, timeout, , , , , , 
eric2.t2.c_Iteration9_Loop_3-pieceTemplate, timeout, , , , , , 
eric2.t2.c_Iteration9_Loop_4-pieceTemplate, timeout, , , , , , 
ex11.t2.c_Iteration1_Lasso_2-pieceTemplate, timeout, , , , , , 
ex11.t2.c_Iteration1_Lasso_3-pieceTemplate, timeout, , , , , , 
ex11.t2.c_Iteration1_Lasso_4-pieceTemplate, timeout, , , , , , 
ex11.t2.c_Iteration1_Lasso_5-phaseTemplate, timeout, , , , , , 
ex11.t2.c_Iteration1_Lasso_6-phaseTemplate, timeout, , , , , , 
ex11.t2.c_Iteration1_Lasso_7-phaseTemplate, timeout, , , , , , 
ex12.t2.c_Iteration1_Loop_4-pieceTemplate, sat, 1, 441, , , , 1273
ex14.t2.c_Iteration1_Loop_4-pieceTemplate, unknown, 1, 441, , , , 32471
ex18.t2.c_Iteration2_Loop_4-pieceTemplate, unknown, 1, 1017, , , , 12614
ex21.t2.c_Iteration1_Loop_3-pieceTemplate, unknown, 1, 336, , , , 4542
ex21.t2.c_Iteration1_Loop_4-pieceTemplate, unknown, 1, 533, , , , 11222
ex21.t2.c_Iteration2_Loop_4-pieceTemplate, sat, 1, 441, , , , 19870
ex4.t2.c_Iteration1_Loop_4-pieceTemplate, sat, 1, 1679, , , , 4075
ex4.t2.c_Iteration2_Loop_3-pieceTemplate, sat, 1, 1055, , , , 12905
ex4.t2.c_Iteration2_Loop_4-pieceTemplate, timeout, , , , , , 
example.t2.c_Iteration1_Loop_4-pieceTemplate, sat, 1, 1379, , , , 12471
fibcall.t2.c_Iteration1_Loop_4-pieceTemplate, sat, 1, 633, , , , 34469
firewire.t2.c_Iteration1_Lasso_3-pieceTemplate, timeout, , , , , , 
firewire.t2.c_Iteration1_Lasso_4-lexTemplate, sat, 1, 10504, , , , 57711
firewire.t2.c_Iteration1_Lasso_4-pieceTemplate, timeout, , , , , , 
firewire.t2.c_Iteration1_Lasso_5-phaseTemplate, unknown, 1, 7998, , , , 22979
firewire.t2.c_Iteration1_Lasso_6-nestedTemplate, timeout, , , , , , 
firewire.t2.c_Iteration1_Lasso_6-phaseTemplate, sat, 1, 9364, , , , 12505
firewire.t2.c_Iteration1_Lasso_7-nestedTemplate, sat, 1, 10516, , , , 46270
firewire.t2.c_Iteration1_Lasso_7-phaseTemplate, timeout, , , , , , 
firewire.t2.c_Iteration3_Loop_3-pieceTemplate, sat, 1, 4240, , , , 6210
firewire.t2.c_Iteration3_Loop_4-pieceTemplate, sat, 1, 6811, , , , 12234
flipflop.t2.c_Iteration1_Lasso_2-pieceTemplate, timeout, , , , , , 
flipflop.t2.c_Iteration1_Lasso_3-pieceTemplate, timeout, , , , , , 
flipflop.t2.c_Iteration1_Lasso_4-pieceTemplate, timeout, , , , , , 
flipflop.t2.c_Iteration1_Loop_2-pieceTemplate, timeout, , , , , , 
flipflop.t2.c_Iteration1_Loop_3-pieceTemplate, timeout, , , , , , 
flipflop.t2.c_Iteration1_Loop_4-pieceTemplate, timeout, , , , , , 
fuhs-inflasso.t2.c_Iteration2_Loop_4-pieceTemplate, unknown, 1, 541, , , , 44198
fun4.t2.c_Iteration1_Lasso_2-pieceTemplate, timeout, , , , , , 
fun4.t2.c_Iteration1_Lasso_3-pieceTemplate, timeout, , , , , , 
fun4.t2.c_Iteration1_Lasso_4-pieceTemplate, timeout, , , , , , 
fun4.t2.c_Iteration1_Loop_3-pieceTemplate, timeout, , , , , , 
fun4.t2.c_Iteration1_Loop_4-pieceTemplate, timeout, , , , , , 
fun8.t2.c_Iteration2_Loop_3-pieceTemplate, sat, 1, 982, , , , 2122
fun8.t2.c_Iteration2_Loop_4-pieceTemplate, unknown, 1, 1541, , , , 207813
fun9.t2.c_Iteration1_Loop_4-pieceTemplate, unknown, 1, 1009, , , , 514162
fun9.t2.c_Iteration2_Loop_4-pieceTemplate, sat, 1, 589, , , , 4234
fun9.t2.c_Iteration3_Loop_4-pieceTemplate, sat, 1, 589, , , , 2298
fun9.t2.c_Iteration4_Loop_3-pieceTemplate, sat, 1, 989, , , , 3486
